number,value,datetime_start,datetime_complete,duration,params_learning_rate,params_max_depth,params_n_estimators,params_num_leaves,params_reg_alpha,params_reg_lambda,user_attrs_mean_fit_time,user_attrs_mean_score_time,user_attrs_mean_test_score,user_attrs_split0_test_score,user_attrs_split1_test_score,user_attrs_split2_test_score,user_attrs_split3_test_score,user_attrs_std_fit_time,user_attrs_std_score_time,user_attrs_std_test_score,state,key
37,-1.9828704308936458,2023-04-25 17:40:06.079541,2023-04-25 17:40:59.308365,0 days 00:00:53.228824,0.00011398694339552448,33,424,15,0.08963268108426173,0.00016060538489546722,12.940176665782928,0.3601078391075134,-1.9828704308936458,-2.0506298958311704,-2.0142610735225017,-1.9105332092588578,-1.9560575449620534,0.194583183703897,0.020578454046497007,0.05368501191928058,COMPLETE,2_1
38,-1.7057884215209833,2023-04-25 17:40:11.646307,2023-04-25 17:41:07.073738,0 days 00:00:55.427431,0.005181864284112816,35,431,16,0.08192858795760749,0.0001678786462818877,13.29757446050644,0.5519808530807495,-1.7057884215209833,-1.8016315000792602,-1.666029775903581,-1.7023636061282412,-1.653128803972851,0.2104728151302745,0.06316762180040048,0.05820526241167581,COMPLETE,2_1
39,-1.9852204439072862,2023-04-25 17:40:35.944499,2023-04-25 17:41:34.110269,0 days 00:00:58.165770,0.00010389435445853732,34,423,16,0.00018014389842504875,0.00012777050592210472,14.093683242797852,0.4408842921257019,-1.9852204439072862,-2.0530089936979845,-2.016411418842865,-1.912721735206147,-1.9587396278821483,0.47345633927271663,0.07104890572932107,0.053678349408415434,COMPLETE,2_1
40,-1.9926725574455353,2023-04-25 17:40:55.092798,2023-04-25 17:41:27.722797,0 days 00:00:32.629999,0.00012860290665747724,35,237,15,0.00011710280181157047,7.417376200310147e-05,7.911389529705048,0.2393498420715332,-1.9926725574455353,-2.062199262970546,-2.0236370615970642,-1.9180329147241781,-1.966820990490352,0.4833814992008997,0.028407064546659772,0.054845562897379775,COMPLETE,2_1
41,-1.7007411345317311,2023-04-25 17:40:59.310243,2023-04-25 17:41:21.756858,0 days 00:00:22.446615,0.006182396315887445,36,249,7,0.000126276557696326,4.798818438318794e-05,5.410370230674744,0.19391244649887085,-1.7007411345317311,-1.743266741057771,-1.7370701258520274,-1.6945219102558418,-1.6281057609612841,0.124513831909895,0.011251576368366796,0.04594235264184323,COMPLETE,2_1
42,-1.6850641141848117,2023-04-25 17:41:07.075828,2023-04-25 17:41:29.892911,0 days 00:00:22.817083,0.007167693634545555,26,259,7,0.01594261888462542,8.778658846602759e-05,5.505709111690521,0.19080716371536255,-1.6850641141848117,-1.73016797635315,-1.7155382433557613,-1.6836228727859988,-1.6109273642443371,0.28967459971010673,0.026009962525277732,0.04599284129007002,COMPLETE,2_1
43,-1.6718804722178238,2023-04-25 17:41:21.760773,2023-04-25 17:41:41.414241,0 days 00:00:19.653468,0.009792391936563897,36,220,7,0.013287709246925282,4.214326299063595e-05,4.699958086013794,0.20520490407943726,-1.6718804722178238,-1.7189963731129951,-1.699656597156016,-1.664958743455202,-1.6039101751470815,0.1701168790211308,0.019880387394211677,0.04375869298406301,COMPLETE,2_1
44,-1.7249911998101806,2023-04-25 17:41:27.724430,2023-04-25 17:41:44.562594,0 days 00:00:16.838164,0.006149317004718606,39,195,6,0.009507654513850912,5.501444140215574e-05,4.059368550777435,0.14364629983901978,-1.7249911998101806,-1.760221247337853,-1.7739080044441173,-1.7082442038166206,-1.657591343642132,0.10443520697210172,0.01556541656767023,0.045981552036329615,COMPLETE,2_1
45,-1.6556254178754173,2023-04-25 17:41:29.895260,2023-04-25 17:41:45.137929,0 days 00:00:15.242669,0.023366762545222693,40,197,5,0.011780481310396147,0.00037994534067765543,3.6517158150672913,0.15276843309402466,-1.6556254178754173,-1.7143620220189153,-1.6829514436772617,-1.6222256517931049,-1.6029625540123866,0.1279197540761402,0.010349775349746878,0.04496004325243233,COMPLETE,2_1
46,-1.7026027450020278,2023-04-25 17:41:34.111451,2023-04-25 17:41:53.985671,0 days 00:00:19.874220,0.007316669528817777,26,206,7,0.017782886288569524,2.6992198803170568e-06,4.789737522602081,0.17216241359710693,-1.7026027450020278,-1.7424682193486616,-1.7359891938454006,-1.701358861771243,-1.6305947050428056,0.06793545337232272,0.01674200273254382,0.044414569894106935,COMPLETE,2_1
47,-1.6652809522419165,2023-04-25 17:41:41.417959,2023-04-25 17:42:01.090026,0 days 00:00:19.672067,0.02429045818670706,25,265,6,0.010169886831148521,1.510711877633804e-06,4.695072412490845,0.21587073802947998,-1.6652809522419165,-1.7746642001325061,-1.6606313681396794,-1.6004350457304328,-1.625393194965048,0.6261434652950194,0.023967615574006236,0.06667521714117701,COMPLETE,2_1
48,-1.6534339060608045,2023-04-25 17:41:44.564045,2023-04-25 17:42:03.186682,0 days 00:00:18.622637,0.016610133098237393,25,256,7,0.011001832318193393,2.2015555442120063e-06,4.440750360488892,0.20617109537124634,-1.6534339060608045,-1.7375021648987208,-1.6692433347913653,-1.6127532613292828,-1.5942368632238495,1.161589175704172,0.030297304845163273,0.05584938432345997,COMPLETE,2_1
49,-1.659125393783929,2023-04-25 17:41:45.139021,2023-04-25 17:42:01.419466,0 days 00:00:16.280445,0.02527132492649024,42,198,7,0.027334861019732478,0.0005236280272776624,3.891993224620819,0.1702744960784912,-1.659125393783929,-1.7582891521396455,-1.6610128208852277,-1.6184110895964612,-1.5987885125143817,0.5333259502927562,0.02714158342031772,0.06151261488324725,COMPLETE,2_1
0,-1.3995651923115908,2023-04-25 17:42:11.567711,2023-04-25 17:43:40.335560,0 days 00:01:28.767849,8.522815547022939e-06,6,209,48,4.623174788918504e-05,5.560649449783799e-05,21.323961794376373,0.8591088056564331,-1.3995651923115908,-1.4805077869710803,-1.3623784984260818,-1.3623610949899605,-1.3930133888592409,2.040241504857899,0.022207415809261687,0.048377744930754404,COMPLETE,3_0
1,-1.3972228373719657,2023-04-25 17:42:11.569717,2023-04-25 17:42:29.739710,0 days 00:00:18.169993,6.707911876683385e-05,1,120,38,0.588211108423678,0.0015818942652871283,4.2799054980278015,0.2537332773208618,-1.3972228373719657,-1.4785178086361683,-1.3605733524656451,-1.3596762376927694,-1.3901239506932797,1.0487093398560985,0.07885253662041648,0.048508242692074516,COMPLETE,3_0
2,-0.9615210375246253,2023-04-25 17:42:11.571136,2023-04-25 17:42:28.145224,0 days 00:00:16.574088,0.4002228969690624,1,102,14,6.424510802003678e-06,0.7036410579734151,3.9596240520477295,0.17558473348617554,-0.9615210375246253,-1.043466484955857,-0.9662438022620554,-0.8119819658354724,-1.0243918970451158,1.0393329496431767,0.029389453927251966,0.09090109982828691,COMPLETE,3_0
3,-1.1462041177341313,2023-04-25 17:42:11.572204,2023-04-25 17:42:49.152768,0 days 00:00:37.580564,0.00817090021260038,24,66,44,0.01187718543492473,16063.238027496414,8.98913311958313,0.3981562852859497,-1.1462041177341313,-1.2504207920594972,-1.1158183900058323,-1.0774354743742907,-1.1411418144969054,1.5594616730821853,0.05410914680679168,0.06430233448451984,COMPLETE,3_0
4,-1.399847013383726,2023-04-25 17:42:28.149492,2023-04-25 17:45:48.490778,0 days 00:03:20.341286,4.052077893093809e-06,22,363,50,3.7336155416168193,0.000702041210670714,48.03526967763901,2.0409730076789856,-1.399847013383726,-1.4807504418007786,-1.362652500445138,-1.3626803436671682,-1.3933047676218195,1.8513856961656343,0.2404401913624077,0.04835534830760924,COMPLETE,3_0
5,-1.3995711280806566,2023-04-25 17:42:29.741841,2023-04-25 17:46:50.060435,0 days 00:04:20.318594,3.617388149107233e-06,22,498,47,0.006570988714974092,8.70017461786852e-07,62.56825149059296,2.5032370686531067,-1.3995711280806566,-1.4804742045795471,-1.362394114646345,-1.3623877740473997,-1.3930284190493347,1.3224451754076634,0.09678554090189441,0.04835505912909057,COMPLETE,3_0
6,-1.2232267846430656,2023-04-25 17:42:49.155583,2023-04-25 17:43:53.193538,0 days 00:01:04.037955,0.0007984102608392417,3,368,6,0.0002810736603010686,1688.5051685588348,15.242901861667633,0.7585805058479309,-1.2232267846430656,-1.3140648053813762,-1.1840342731602085,-1.1774650013936407,-1.2173430586370375,0.5705110344617857,0.04198007586552913,0.05458103609741431,COMPLETE,3_0
7,-1.3999471499672311,2023-04-25 17:43:40.340009,2023-04-25 17:43:50.097671,0 days 00:00:09.757662,7.118593521378493e-05,34,49,41,664539.6390044177,0.21869412204039496,2.300136387348175,0.13303214311599731,-1.3999471499672311,-1.4811376188419252,-1.3620804669675854,-1.3633746482386238,-1.3931958658207897,0.03420736372648719,0.011286326785172864,0.048499756797852345,COMPLETE,3_0
8,-1.0960761213707668,2023-04-25 17:43:50.099401,2023-04-25 17:45:39.847587,0 days 00:01:49.748186,0.5506996056629243,21,463,31,0.00011611741116774139,1.4796273809233796e-05,26.332780361175537,1.0946993231773376,-1.0960761213707668,-1.1184813584314803,-1.0569145427310718,-0.9270414661005136,-1.2818671182200014,0.7674621628948766,0.07587481139426736,0.12759960137267812,COMPLETE,3_0
9,-1.4009587902965688,2023-04-25 17:43:53.195602,2023-04-25 17:44:25.863736,0 days 00:00:32.668134,9.892777419348936e-07,34,165,6,96.07114576520127,0.0009305036831128465,7.760675251483917,0.39897823333740234,-1.4009587902965688,-1.4818132521571934,-1.3637341856311131,-1.3639437752847874,-1.3943439481131807,0.3930668679365311,0.05600541591873283,0.048314031783489655,COMPLETE,3_0
10,-1.3603592302022076,2023-04-25 17:44:25.868061,2023-04-25 17:45:16.261919,0 days 00:00:50.393858,0.00014701973858198062,2,369,10,3.2679165491996e-07,0.0001565532128092006,11.912716925144196,0.6756209135055542,-1.3603592302022076,-1.4434782126572012,-1.3241208949136802,-1.3218684470378474,-1.3519693662001007,0.5588680272105243,0.11794964030342003,0.049431549630314306,COMPLETE,3_0
11,-1.1379942416445301,2023-04-25 17:45:16.270799,2023-04-25 17:45:35.007624,0 days 00:00:18.736825,0.0076768931183388974,43,57,17,0.0006869986626938709,0.0002252665742346,4.445145010948181,0.23275011777877808,-1.1379942416445301,-1.2287764836094945,-1.1160070676288376,-1.0627136758100508,-1.1444797395297375,0.08290109723931414,0.02915293032650595,0.06007095086762006,COMPLETE,3_0
12,-1.3919967614848585,2023-04-25 17:45:35.010106,2023-04-25 17:46:35.159250,0 days 00:01:00.149144,7.86855923766707e-05,37,137,31,0.0861253620176269,4.827899460923249e-07,14.345078885555267,0.684281051158905,-1.3919967614848585,-1.4728674645885185,-1.3551981932186956,-1.354038769528963,-1.3858826186032576,1.0917311305737813,0.056996526756989956,0.0484055708142674,COMPLETE,3_0
13,-0.9305421096127671,2023-04-25 17:45:39.850031,2023-04-25 17:46:57.459908,0 days 00:01:17.609877,0.6261774265583836,13,281,21,1.2033451966803808e-07,8123177.348536602,18.16810232400894,1.222638726234436,-0.9305421096127671,-1.0168044720762204,-0.951589873321773,-0.814205512846804,-0.9395685802062712,0.6786946051778372,0.06294647109080026,0.07331419448747295,COMPLETE,3_0
14,-1.183829809789893,2023-04-25 17:45:48.492065,2023-04-25 17:47:39.899070,0 days 00:01:51.407005,0.9874278501598392,14,492,27,6.204180200126306e-07,1.1560561658724696e-07,26.651633262634277,1.188884973526001,-1.183829809789893,-1.2170565557827615,-1.142535553250954,-0.9968772885104743,-1.3788498416153818,0.6580314854599179,0.08980351396604584,0.13765290616104378,COMPLETE,3_0
15,-1.0854833076834762,2023-04-25 17:46:35.163035,2023-04-25 17:48:20.591682,0 days 00:01:45.428647,0.7318282142732695,14,498,22,1.953706728333518e-06,16.57763863584255,25.245883464813232,1.0987371802330017,-1.0854833076834762,-1.0274760438195636,-1.134862332467798,-0.907419419740473,-1.2721754347060708,0.6025892273380541,0.19725450897304778,0.13450262937135024,COMPLETE,3_0
16,-1.128371754516686,2023-04-25 17:46:50.063065,2023-04-25 17:47:54.541389,0 days 00:01:04.478324,0.7277873925113395,12,289,22,7.636185150810594e-07,6.3263643104405745,15.352035939693451,0.7568204998970032,-1.128371754516686,-1.087483147724508,-1.106289203713937,-0.9924530979362645,-1.3272615686920353,0.48845029984215793,0.1377978381723491,0.12266881898499397,COMPLETE,3_0
17,-0.929621482652701,2023-04-25 17:46:57.461217,2023-04-25 17:48:08.935383,0 days 00:01:11.474166,0.7025168228417551,11,272,19,2.604989227861155e-07,9502565.137033647,16.77986031770706,1.0733208060264587,-0.929621482652701,-1.0171466446897044,-0.9469680857753326,-0.8201898807310649,-0.934181319414702,1.0228750240091236,0.11012595638891814,0.07063573146773755,COMPLETE,3_0
18,-0.9358423968030294,2023-04-25 17:47:39.907150,2023-04-25 17:49:04.157967,0 days 00:01:24.250817,0.14331169132645755,11,278,18,1.121140215393242e-07,2700580.8220791183,19.456623911857605,1.5938828587532043,-0.9358423968030294,-1.0396121282592867,-0.9453292479082732,-0.8355783049661455,-0.9228499060784123,0.7354177487174091,0.23222559204515655,0.07259450812131242,COMPLETE,3_0
19,-0.9519301514963692,2023-04-25 17:47:54.546701,2023-04-25 17:49:10.754389,0 days 00:01:16.207688,0.10179605904129436,11,270,16,1.5688323504241223e-07,2573773.0973957125,18.055529296398163,0.9843795299530029,-0.9519301514963692,-1.0609313267634857,-0.9537837994119184,-0.8610743469178411,-0.9319311328922314,0.3273442571915957,0.07937542461079057,0.0716579203419758,COMPLETE,3_0
20,-1.024562848227874,2023-04-25 17:48:08.945748,2023-04-25 17:49:27.847053,0 days 00:01:18.901305,0.06349650550072587,12,273,20,1.739771187417192e-07,4076810.6951220836,18.772020161151886,0.9402019381523132,-1.024562848227874,-1.145114434268547,-1.0161257905767833,-0.9486615824986918,-0.9883495855674738,0.5268384963583946,0.1117705511094712,0.07361431819037091,COMPLETE,3_0
21,-1.011916522419637,2023-04-25 17:48:20.596465,2023-04-25 17:49:43.850085,0 days 00:01:23.253620,0.0591152098426593,8,278,20,1.1018294574537829e-07,3348277.795797054,19.48309952020645,1.3141024708747864,-1.011916522419637,-1.1335085157903853,-1.0036360710769492,-0.932425288207135,-0.9780962146040787,0.43957904542103143,0.3167122937932225,0.07469244985886571,COMPLETE,3_0
22,-1.0094399156179061,2023-04-25 17:49:04.162158,2023-04-25 17:50:14.141863,0 days 00:01:09.979705,0.0699112464289754,8,225,26,9.30272398101382e-06,3088675.338203321,16.65216898918152,0.8297795057296753,-1.0094399156179061,-1.1314891653249244,-1.001213561058327,-0.9285967248220821,-0.9764602112662912,0.36821785055169376,0.0818815348483373,0.07514481795266381,COMPLETE,3_0
23,-1.1562809042561317,2023-04-25 17:49:10.756152,2023-04-25 17:50:03.310943,0 days 00:00:52.554791,0.06576375849652989,18,203,27,1.3528468221095208e-05,9315543.888569294,12.328782498836517,0.7955594658851624,-1.1562809042561317,-1.2599752044876344,-1.1379211851868671,-1.094449960908823,-1.1327772664412024,1.077637945226776,0.3481249359747072,0.06217932480044478,COMPLETE,3_0
24,-1.1429868938506507,2023-04-25 17:49:27.855137,2023-04-25 17:50:51.617857,0 days 00:01:23.762720,0.046245076192704376,8,325,26,2.1340123571968256e-05,9513831.313814487,19.93627369403839,0.991925060749054,-1.1429868938506507,-1.2472964911153006,-1.1259736918157541,-1.0795250584146319,-1.1191523340569158,0.9932193272631743,0.1979916259225233,0.06278023558904332,COMPLETE,3_0
25,-0.971946271821027,2023-04-25 17:49:43.854061,2023-04-25 17:51:13.204652,0 days 00:01:29.350591,0.11196681647193275,17,208,26,7.454459846142054e-06,119961.81498178898,20.601706564426422,1.7240291833877563,-0.971946271821027,-1.0120950427772413,-1.0002109318843948,-0.8433162671926662,-1.0321628454298055,0.5839260621993343,0.20273686494246884,0.0751374218443544,COMPLETE,3_0
26,-0.9950796492788156,2023-04-25 17:50:03.322331,2023-04-25 17:51:30.262576,0 days 00:01:26.940245,0.2113303485014559,17,324,12,6.921102008645304e-06,111947.85979740127,20.24417680501938,1.4766884446144104,-0.9950796492788156,-1.0055757137916317,-1.0471927062807118,-0.857244929740023,-1.0703052473028964,0.5627847608449332,0.1666227030319079,0.08289034712914149,COMPLETE,3_0
27,-0.9889118694549184,2023-04-25 17:50:14.146160,2023-04-25 17:51:38.728813,0 days 00:01:24.582653,0.21598884845407243,17,328,11,6.12174500099315e-06,126162.41812512881,19.6190048456192,1.5144742131233215,-0.9889118694549184,-1.022950740277888,-1.0433749919941175,-0.8531021770997332,-1.0362195684479345,0.359258930850678,0.17572700259305385,0.07875145612184971,COMPLETE,3_0
28,-0.9639215751376334,2023-04-25 17:50:51.635265,2023-04-25 17:52:26.098436,0 days 00:01:34.463171,0.22779963879547407,17,327,13,2.266256241840909e-06,232802.57247296593,21.744212806224823,1.8600600361824036,-0.9639215751376334,-0.9988229289637011,-1.050170811225884,-0.8374037418127748,-0.9692888185481737,1.2368035929836751,0.2329642196636318,0.07856940351648323,COMPLETE,3_0
29,-0.9752477435018826,2023-04-25 17:51:13.207066,2023-04-25 17:52:39.357728,0 days 00:01:26.150662,0.25155326779432163,27,321,12,1.0602381776593556e-07,182458.4834684875,20.03946101665497,1.4856455326080322,-0.9752477435018826,-1.0067604031812254,-1.0469665414963627,-0.8596757932472184,-0.9875882360827241,0.6044298642958077,0.017246013829922482,0.07008173290637777,COMPLETE,3_0
30,-0.9530029456745709,2023-04-25 17:51:30.265713,2023-04-25 17:54:01.869802,0 days 00:02:31.604089,0.012231869490136799,26,403,31,0.0009473581874378006,277233.4834117107,36.034120202064514,1.8551112413406372,-0.9530029456745709,-1.0716946418678848,-0.9630072078274933,-0.8524833347832169,-0.9248265982196885,0.2078086303360174,0.0976872616745599,0.07919264917926061,COMPLETE,3_0
31,-0.9736348946649633,2023-04-25 17:51:38.733296,2023-04-25 17:54:28.752236,0 days 00:02:50.018940,0.012916535070426222,28,415,32,0.000406888221931215,293.2983533328248,39.602987349033356,2.8888520002365112,-0.9736348946649633,-1.0641170888160556,-0.9858526896726197,-0.8012316088837281,-1.0433381912874504,0.4573104270628519,0.5538340453504853,0.103582991462708,COMPLETE,3_0
32,-0.9718263769248404,2023-04-25 17:52:26.102007,2023-04-25 17:54:28.307864,0 days 00:02:02.205857,0.016510219444062064,28,417,18,7.856414929023194e-05,1472.7015611987915,28.116963267326355,2.4226145148277283,-0.9718263769248404,-1.018635505982191,-1.0026381711505985,-0.8238314776477565,-1.0422003529188153,0.42810191450800417,0.7771745930455933,0.08659596979039053,COMPLETE,3_0
33,-0.9886159565535813,2023-04-25 17:52:39.359823,2023-04-25 17:55:10.686089,0 days 00:02:31.326266,0.017132392029214856,7,419,32,8.075788136163733e-05,1319.9666185884855,35.50540453195572,2.3130860328674316,-0.9886159565535813,-1.0694036861795957,-1.0106794945808497,-0.7931860691559472,-1.0811945762979323,0.9434822604118253,0.43287884959112616,0.11594944878095344,COMPLETE,3_0
34,-1.0868798261294197,2023-04-25 17:54:01.873515,2023-04-25 17:54:59.879150,0 days 00:00:58.005635,0.9994914255169609,5,245,17,1.0500993902760176e-07,4540.7490409076745,13.505961000919342,0.973932683467865,-1.0868798261294197,-1.0584458833835773,-1.0847438546661006,-0.9435294012286181,-1.2608001652393825,0.6558396756190404,0.4730649817445754,0.1135899204920168,COMPLETE,3_0
35,-1.3073603129439122,2023-04-25 17:54:28.311409,2023-04-25 17:55:25.291896,0 days 00:00:56.980487,0.0023009997102678855,5,236,17,1.0657353137234983e-07,1023512.3245678497,13.397949934005737,0.8334560394287109,-1.3073603129439122,-1.3952495899571389,-1.2766738815656649,-1.2621075144763396,-1.2954102657765052,0.47992072392274193,0.2568306126030555,0.052097988159547894,COMPLETE,3_0
